OG0002185: 2L52.1a HCON_00053970-00001
OG0006938: HCON_00027790-00001 R11A5.1a
OG0006939: HCON_00104540-00001 R11A5.2
OG0006940: HCON_00006570-00002 R11A5.4a
OG0006941: HCON_00007510-00001 R11A5.7
OG0006942: HCON_00098150-00002 R11A8.2
OG0006943: HCON_00126940-00001 R11A8.4a
OG0006944: HCON_00166900-00001 R11A8.5
OG0006945: HCON_00107530-00001 R11A8.6
OG0006946: HCON_00130360-00001 R11A8.7f
OG0006947: HCON_00143360-00001 R11A8.8
OG0006948: HCON_00159360-00001 R11D1.10a
OG0006949: HCON_00145760-00001 R11D1.1b
OG0006950: HCON_00168670-00001 R11D1.8
OG0006951: HCON_00159370-00001 R11D1.9
OG0006952: HCON_00126800-00001 R11E3.1
OG0006953: HCON_00117140-00001 R11E3.6a
OG0006954: HCON_00064910-00001 R11F4.2b
OG0006955: HCON_00188760-00001 R11G1.1
OG0006956: HCON_00188730-00001 R11G1.4a
OG0006957: HCON_00184900-00001 R11G1.6b
OG0006958: HCON_00129030-00001 R11G10.2
OG0006959: HCON_00150470-00001 R11H6.1
OG0006960: HCON_00158080-00001 R11H6.3c
OG0006961: HCON_00163090-00001 R11H6.5
OG0006962: HCON_00151210-00001 R12A1.2a
OG0006963: HCON_00161420-00001 R12A1.3a
OG0006964: HCON_00086400-00001 R12B2.1a
OG0006965: HCON_00079150-00001 R12B2.2
OG0006966: HCON_00115490-00001 R12B2.3
OG0006967: HCON_00067940-00001 R12B2.4
OG0006968: HCON_00080410-00001 R12B2.5a
OG0006969: HCON_00192880-00001 R12B2.8
OG0006970: HCON_00062220-00001 R12C12.1a
OG0006971: HCON_00062230-00001 R12C12.2
OG0006972: HCON_00040750-00001 R12C12.5
OG0006973: HCON_00040760-00001 R12C12.6a
OG0006975: HCON_00056370-00001 R12C12.9a
OG0006976: HCON_00018030-00001 R12E2.11
OG0006977: HCON_00018040-00001 R12E2.12
OG0006978: HCON_00028420-00001 R12E2.13
OG0006979: HCON_00189500-00001 R12E2.2
OG0006980: HCON_00015830-00001 R12E2.3
OG0006981: HCON_00032800-00001 R12E2.4a
OG0006982: HCON_00032810-00001 R12E2.5
OG0006983: HCON_00032840-00001 R12E2.8
OG0006984: HCON_00032820-00001 R12E2.9
OG0006985: HCON_00188710-00001 R12H7.1a
OG0006986: HCON_00103350-00001 R12H7.2
OG0006987: HCON_00159130-00001 R12H7.4
OG0006988: HCON_00115570-00001 R13.4a
OG0006989: HCON_00113880-00002 R13A1.2c
OG0006990: HCON_00109890-00001 R13A1.4c
OG0006991: HCON_00102960-00002 R13A1.8
OG0006992: HCON_00084450-00001 R13A5.12
OG0006993: HCON_00038000-00002 R13A5.1e
OG0006994: HCON_00087880-00001 R13A5.5
OG0006995: HCON_00074080-00001 R13A5.6
OG0006996: HCON_00084440-00001 R13A5.8
OG0006997: HCON_00084400-00001 R13A5.9
OG0006998: HCON_00070090-00001 R13F6.10
OG0006999: HCON_00074040-00001 R13F6.3
OG0007000: HCON_00065150-00001 R13F6.4e
OG0007001: HCON_00066420-00001 R13F6.5
OG0007002: HCON_00066430-00001 R13F6.9
OG0007003: HCON_00069750-00001 R13G10.1
OG0007004: HCON_00069880-00001 R13G10.2
OG0007005: HCON_00054920-00002 R13G10.4
OG0007006: HCON_00152910-00001 R13H4.1
OG0007007: HCON_00193050-00001 R13H4.2a
OG0007008: HCON_00121080-00001 R13H4.3
OG0007009: HCON_00152060-00001 R13H4.4b
OG0007010: HCON_00146240-00001 R13H4.5
OG0007011: HCON_00146230-00001 R13H4.7b
OG0007012: HCON_00113810-00001 R13H7.2i
OG0007013: HCON_00002580-00005 R13H8.1h
OG0007014: HCON_00076680-00001 R144.1
OG0007015: HCON_00077510-00001 R144.11
OG0007016: HCON_00077520-00001 R144.12
OG0007017: HCON_00080720-00001 R144.13
OG0007018: HCON_00070290-00001 R144.2a
OG0007019: HCON_00080710-00001 R144.3b
OG0007020: HCON_00080705-00001 R144.4b
OG0007021: HCON_00069775-00001 R144.5
OG0007022: HCON_00077530-00001 R144.6
OG0007023: HCON_00083340-00002 R144.7b
OG0007024: HCON_00124210-00001 R148.1a
OG0007025: HCON_00178015-00002 R148.3b
OG0007026: HCON_00090740-00001 R148.5a
OG0007027: HCON_00078170-00001 R148.6
OG0007028: HCON_00054540-00002 R151.10
OG0007029: HCON_00068340-00001 R151.1a
OG0007030: HCON_00072440-00002 R151.2d
OG0007031: HCON_00087640-00001 R151.3
OG0007032: HCON_00094450-00001 R151.5a
OG0007033: HCON_00076660-00001 R151.6
OG0007034: HCON_00076650-00001 R151.7a
OG0007035: HCON_00076620-00001 R151.8
OG0007036: HCON_00193660-00001 R151.9
OG0007037: HCON_00036680-00001 R153.1d
OG0007038: HCON_00123200-00001 R155.1a
OG0007039: HCON_00176280-00001 R160.1a
OG0007040: HCON_00176310-00001 R160.7
OG0007041: HCON_00063720-00001 R166.1a
OG0007042: HCON_00096685-00001 R166.3
OG0007043: HCON_00049300-00001 R166.4
OG0007044: HCON_00063080-00001 R166.5b
OG0007045: HCON_00079070-00001 R17.2
OG0007046: HCON_00079000-00001 R17.3a
OG0007047: HCON_00188910-00001 R173.1
OG0007048: HCON_00056250-00001 R173.3
OG0007049: HCON_00151060-00001 R186.3
OG0007050: HCON_00147110-00001 R186.6
OG0007051: HCON_00157680-00001 R186.7
OG0007052: HCON_00151050-00001 R186.8
OG0007053: HCON_00160600-00001 R31.1a
OG0007054: HCON_00158910-00001 R31.2a
OG0007055: HCON_00149350-00001 R31.3
OG0007056: HCON_00038920-00001 R53.1a
OG0007057: HCON_00059800-00001 R53.2
OG0007058: HCON_00059790-00001 R53.3a
OG0007059: HCON_00059810-00001 R53.4
OG0007060: HCON_00055860-00001 R53.5
OG0007061: HCON_00027280-00001 R53.6
OG0007062: HCON_00038140-00001 R53.7b
OG0007063: HCON_00042970-00001 R57.1a
OG0007064: HCON_00078080-00001 R74.1
OG0007065: HCON_00072180-00001 R74.2
OG0007066: HCON_00068990-00001 R74.3a
OG0007068: HCON_00068980-00001 R74.6
OG0007069: HCON_00072230-00001 R74.7
OG0007070: HCON_00147250-00001 R90.1
OG0007073: HCON_00190970-00002 SSSD1.1a
OG0007074: HCON_00004750-00001 T01A4.1c
OG0007077: HCON_00166630-00001 T01B10.4a
OG0007078: HCON_00125785-00001 T01B11.1
OG0007079: HCON_00125780-00001 T01B11.2a
OG0007081: HCON_00185890-00001 T01B4.3
OG0007082: HCON_00183960-00001 T01B6.3a
OG0007083: HCON_00055230-00001 T01B7.4
OG0007084: HCON_00056965-00001 T01B7.5a
OG0007085: HCON_00047870-00001 T01B7.9
OG0007086: HCON_00187860-00001 T01C1.2
OG0007087: HCON_00184940-00001 T01C1.4
OG0007088: HCON_00074260-00001 T01C2.1
OG0007089: HCON_00134930-00001 T01C3.1
OG0007090: HCON_00158770-00001 T01C3.10a
OG0007091: HCON_00101215-00001 T01C3.2
OG0007092: HCON_00142780-00001 T01C3.4
OG0007094: HCON_00142255-00001 T01C3.6
OG0007095: HCON_00142250-00001 T01C3.7
OG0007096: HCON_00162670-00002 T01C4.2c
OG0007097: HCON_00156030-00002 T01C8.5
OG0007098: HCON_00058380-00001 T01D1.2l
OG0007099: HCON_00038540-00001 T01D1.3
OG0007100: HCON_00053960-00001 T01D1.4a
OG0007101: HCON_00057650-00001 T01D1.8b
OG0007102: HCON_00144870-00001 T01D3.1b
OG0007103: HCON_00132330-00001 T01D3.2
OG0007104: HCON_00144790-00001 T01D3.3b
OG0007105: HCON_00151040-00001 T01D3.5
OG0007106: HCON_00040120-00001 T01E8.1
OG0007107: HCON_00046810-00001 T01E8.3
OG0007108: HCON_00046790-00001 T01E8.4
OG0007109: HCON_00116570-00001 T01E8.5
OG0007110: HCON_00168095-00001 T01E8.6
OG0007111: HCON_00046800-00001 T01E8.8
OG0007112: HCON_00159900-00001 T01E8.9
OG0007113: HCON_00097750-00002 T01G1.1a
OG0007114: HCON_00097755-00001 T01G1.2
OG0007115: HCON_00102190-00001 T01G1.3
OG0007116: HCON_00023790-00001 T01G1.4
OG0007117: HCON_00019090-00001 T01G9.2a
OG0007118: HCON_00019095-00001 T01G9.3
OG0007119: HCON_00052495-00001 T01G9.4
OG0007120: HCON_00122410-00001 T01G9.5b
OG0007121: HCON_00019080-00001 T01G9.6b
OG0007122: HCON_00053460-00001 T01H3.1
OG0007123: HCON_00053470-00001 T01H3.2
OG0007124: HCON_00061000-00001 T01H3.3
OG0007125: HCON_00191461-00001 T01H3.4
OG0007126: HCON_00009100-00001 T01H8.1e
OG0007127: HCON_00009140-00001 T01H8.2
OG0007128: HCON_00023500-00001 T01H8.5a
OG0007129: HCON_00134430-00001 T02B11.8a
OG0007130: HCON_00080780-00001 T02C1.1
OG0007131: HCON_00087670-00001 T02C12.1
OG0007132: HCON_00051620-00001 T02C12.2
OG0007133: HCON_00051645-00001 T02C12.3
OG0007134: HCON_00188640-00001 T02C5.3b
OG0007135: HCON_00117380-00001 T02D1.4
OG0007136: HCON_00099610-00001 T02D1.5
OG0007137: HCON_00099900-00001 T02D1.6a
OG0007138: HCON_00126550-00001 T02D1.8
OG0007140: HCON_00023910-00002 T02E1.5b
OG0007141: HCON_00134770-00001 T02E1.6
OG0007142: HCON_00161850-00001 T02E9.1
OG0007143: HCON_00161870-00001 T02E9.2a
OG0007144: HCON_00161830-00001 T02E9.3a
OG0007145: HCON_00161880-00001 T02E9.5
OG0007146: HCON_00042340-00001 T02G5.13a
OG0007147: HCON_00052220-00001 T02G5.3
OG0007148: HCON_00055850-00001 T02G5.7
OG0007149: HCON_00055840-00001 T02G5.8
OG0007150: HCON_00075830-00001 T02G5.9b
OG0007152: HCON_00158340-00001 T02H6.11
OG0007153: HCON_00052520-00001 T02H6.1a
OG0007154: HCON_00052530-00001 T02H6.2
OG0007157: HCON_00137450-00001 T03D8.1d
OG0007158: HCON_00148900-00001 T03D8.2
OG0007159: HCON_00137390-00001 T03D8.3
OG0007160: HCON_00137370-00001 T03D8.4a
OG0007161: HCON_00131720-00001 T03D8.5a
OG0007162: HCON_00143370-00001 T03D8.6b
OG0007163: HCON_00031010-00001 T03E6.7a
OG0007164: HCON_00000490-00001 T03F1.1
OG0007165: HCON_00019450-00001 T03F1.11
OG0007166: HCON_00000500-00001 T03F1.12
OG0007167: HCON_00004350-00001 T03F1.2
OG0007168: HCON_00166340-00001 T03F1.3
OG0007169: HCON_00029250-00001 T03F1.6b
OG0007170: HCON_00000450-00001 T03F1.7
OG0007171: HCON_00000480-00002 T03F1.8a
OG0007172: HCON_00038320-00001 T03F6.1
OG0007173: HCON_00038310-00001 T03F6.2
OG0007174: HCON_00085360-00001 T03F6.3
OG0007175: HCON_00087610-00001 T03F6.4
OG0007176: HCON_00073525-00001 T03F6.5
OG0007177: HCON_00078030-00001 T03F6.6
OG0007178: HCON_00125010-00001 T03F7.1
OG0007179: HCON_00162350-00001 T03F7.7b
OG0007180: HCON_00183320-00001 T03G11.1c
OG0007181: HCON_00164070-00001 T03G11.3
OG0007182: HCON_00164080-00001 T03G11.6
OG0007183: HCON_00166080-00001 T03G11.9
OG0007184: HCON_00187890-00001 T03G6.1
OG0007185: HCON_00187900-00002 T03G6.2c
OG0007186: HCON_00187880-00001 T03G6.3
OG0007187: HCON_00089850-00001 T04A11.6
OG0007188: HCON_00079460-00001 T04A8.10
OG0007189: HCON_00087500-00001 T04A8.11
OG0007190: HCON_00087505-00001 T04A8.12
OG0007191: HCON_00068410-00001 T04A8.14
OG0007192: HCON_00093390-00001 T04A8.15
OG0007193: HCON_00082390-00001 T04A8.16
OG0007194: HCON_00075670-00001 T04A8.4b
OG0007195: HCON_00076200-00001 T04A8.5
OG0007196: HCON_00066785-00001 T04A8.6
OG0007197: HCON_00064360-00001 T04A8.7a
OG0007198: HCON_00076570-00001 T04A8.9
OG0007199: HCON_00016780-00001 T04B2.2a
OG0007200: HCON_00124830-00001 T04B2.5
OG0007201: HCON_00050750-00001 T04B8.5a
OG0007202: HCON_00177230-00001 T04C10.1
OG0007203: HCON_00181940-00001 T04C10.2b
OG0007204: HCON_00105390-00001 T04C4.1a
OG0007205: HCON_00066560-00001 T04C9.1a
OG0007206: HCON_00066410-00002 T04C9.4b
OG0007207: HCON_00066400-00001 T04C9.6b
OG0007208: HCON_00022860-00001 T04D1.4
OG0007209: HCON_00024490-00002 T04D3.3a
OG0007210: HCON_00133960-00001 T04F3.1a
OG0007211: HCON_00139880-00001 T04F3.2
OG0007212: HCON_00160480-00001 T04F3.3
OG0007213: HCON_00159440-00001 T04F3.4
OG0007214: HCON_00165520-00001 T04F8.4
OG0007215: HCON_00022790-00001 T04G9.2
OG0007216: HCON_00057840-00001 T04G9.3
OG0007217: HCON_00172840-00001 T04G9.4
OG0007218: HCON_00151830-00001 T04H1.2
OG0007219: HCON_00144230-00001 T04H1.4b
OG0007220: HCON_00131920-00001 T04H1.5
OG0007222: HCON_00100200-00001 T05A1.5a
OG0007223: HCON_00177780-00001 T05A10.1d
OG0007224: HCON_00168730-00001 T05A10.3
OG0007225: HCON_00088550-00001 T05A10.5b
OG0007226: HCON_00096700-00001 T05A12.2a
OG0007227: HCON_00096690-00001 T05A12.3
OG0007228: HCON_00103920-00001 T05A12.4
OG0007229: HCON_00061340-00001 T05A6.1
OG0007230: HCON_00060040-00001 T05A7.1
OG0007231: HCON_00041485-00001 T05A7.7
OG0007232: HCON_00191490-00001 T05A8.3
OG0007233: HCON_00035540-00001 T05A8.4
OG0007234: HCON_00036160-00001 T05A8.5
OG0007235: HCON_00131550-00001 T05B11.1
OG0007236: HCON_00131540-00001 T05B11.3
OG0007237: HCON_00131530-00001 T05B11.7
OG0007238: HCON_00054250-00001 T05B9.2b
OG0007239: HCON_00061720-00001 T05C1.2a
OG0007240: HCON_00042020-00001 T05C1.3
OG0007241: HCON_00042010-00001 T05C1.4a
OG0007242: HCON_00053370-00001 T05C12.10
OG0007243: HCON_00059720-00001 T05C12.11b
OG0007244: HCON_00059710-00001 T05C12.2
OG0007245: HCON_00045420-00001 T05C12.4
OG0007246: HCON_00059910-00001 T05C12.6a
OG0007247: HCON_00059900-00001 T05C12.7
OG0007248: HCON_00043820-00001 T05C12.8
OG0007249: HCON_00148800-00001 T05C3.4
OG0007250: HCON_00148730-00001 T05C3.5
OG0007251: HCON_00159020-00001 T05C3.6a
OG0007252: HCON_00074340-00001 T05D4.1
OG0007253: HCON_00075390-00001 T05D4.3
OG0007255: HCON_00095380-00002 T05E11.1
OG0007256: HCON_00112130-00001 T05E11.2b
OG0007257: HCON_00112110-00001 T05E11.3a
OG0007258: HCON_00108290-00001 T05E11.4a
OG0007259: HCON_00112120-00001 T05E11.5
OG0007260: HCON_00070740-00001 T05E11.6
OG0007262: HCON_00008760-00001 T05E7.3
OG0007263: HCON_00003680-00001 T05E7.4
OG0007264: HCON_00149290-00001 T05E8.3
OG0007265: HCON_00011980-00001 T05F1.1b
OG0007266: HCON_00027970-00001 T05F1.3
OG0007267: HCON_00027960-00001 T05F1.6
OG0007268: HCON_00077980-00001 T05G5.1a
OG0007269: HCON_00068810-00001 T05G5.2
OG0007270: HCON_00101500-00001 T05G5.3
OG0007271: HCON_00078760-00001 T05G5.5d
OG0007272: HCON_00024810-00001 T05G5.6
OG0007273: HCON_00088910-00001 T05G5.8a
OG0007274: HCON_00185230-00001 T05G5.9a
OG0007275: HCON_00048780-00001 T05H10.1
OG0007276: HCON_00048800-00001 T05H10.2
OG0007277: HCON_00059020-00001 T05H10.3
OG0007278: HCON_00059030-00001 T05H10.4a
OG0007279: HCON_00034650-00001 T05H10.5b
OG0007280: HCON_00034640-00001 T05H10.6b
OG0007281: HCON_00059630-00001 T05H10.7a
OG0007282: HCON_00061870-00001 T05H10.8
OG0007283: HCON_00163450-00001 T05H4.1
OG0007284: HCON_00154620-00001 T05H4.10
OG0007285: HCON_00055210-00001 T05H4.12
OG0007286: HCON_00153930-00001 T05H4.14
OG0007287: HCON_00154670-00001 T05H4.6a
OG0007288: HCON_00154550-00001 T05H4.7
OG0007289: HCON_00048320-00001 T06A1.4c
OG0007290: HCON_00098510-00001 T06A10.1a
OG0007292: HCON_00024970-00001 T06A4.1b
OG0007293: HCON_00029490-00001 T06A4.3a
OG0007294: HCON_00002860-00001 T06D10.1
OG0007295: HCON_00002850-00001 T06D10.2
OG0007297: HCON_00057885-00001 T06D8.1a
OG0007298: HCON_00057865-00001 T06D8.2
OG0007299: HCON_00046830-00001 T06D8.3
OG0007300: HCON_00064460-00001 T06D8.5
OG0007301: HCON_00064470-00001 T06D8.6
OG0007302: HCON_00095915-00001 T06D8.7
OG0007303: HCON_00039810-00001 T06D8.8
OG0007304: HCON_00054290-00001 T06D8.9
OG0007306: HCON_00072010-00001 T06E4.3a
OG0007307: HCON_00153470-00001 T06E6.1
OG0007308: HCON_00126720-00001 T06E6.2a
OG0007309: HCON_00047570-00001 T06F4.2b
OG0007310: HCON_00008220-00001 T06G6.12
OG0007311: HCON_00099290-00001 T06G6.6a
OG0007312: HCON_00014120-00001 T06G6.9
OG0007313: HCON_00189160-00001 T06H11.1f
OG0007314: HCON_00157670-00001 T06H11.4
OG0007315: HCON_00080500-00001 T07A5.2
OG0007316: HCON_00080490-00001 T07A5.6c
OG0007317: HCON_00121030-00001 T07A9.12
OG0007318: HCON_00115260-00001 T07A9.13b
OG0007319: HCON_00091070-00001 T07A9.15
OG0007320: HCON_00081430-00001 T07A9.2
OG0007321: HCON_00096080-00001 T07A9.6
OG0007322: HCON_00121070-00001 T07A9.8
OG0007323: HCON_00121060-00001 T07A9.9
OG0007324: HCON_00134500-00001 T07C12.11
OG0007325: HCON_00138810-00001 T07C12.12
OG0007326: HCON_00155600-00001 T07C12.14
OG0007327: HCON_00137220-00001 T07C12.7
OG0007328: HCON_00128740-00001 T07C12.8b
OG0007329: HCON_00134520-00001 T07C12.9
OG0007330: HCON_00159230-00001 T07C4.1
OG0007331: HCON_00078280-00001 T07C4.11a
OG0007332: HCON_00078260-00001 T07C4.12
OG0007334: HCON_00126740-00001 T07C4.5
OG0007335: HCON_00086920-00001 T07C4.7a
OG0007336: HCON_00086930-00001 T07C4.8
OG0007337: HCON_00091530-00001 T07C4.9a
OG0007338: HCON_00155795-00001 T07D1.2
OG0007339: HCON_00005680-00001 T07D10.2b
OG0007340: HCON_00009870-00001 T07D10.6
OG0007341: HCON_00042990-00001 T07D4.1
OG0007342: HCON_00061420-00002 T07D4.2b
OG0007343: HCON_00019280-00001 T07D4.3a
OG0007344: HCON_00053380-00001 T07D4.4a
OG0007345: HCON_00071455-00001 T07D4.5
OG0007346: HCON_00193520-00001 T07E3.3
OG0007347: HCON_00094110-00001 T07E3.4a
OG0007348: HCON_00082180-00001 T07E3.6a
OG0007349: HCON_00163325-00001 T07F10.4a
OG0007350: HCON_00149980-00001 T07F10.6
OG0007351: HCON_00111860-00001 T07F12.2
OG0007352: HCON_00093130-00001 T07F12.4b
OG0007353: HCON_00060730-00001 T07F8.2
OG0007354: HCON_00037250-00003 T07F8.3a
OG0007355: HCON_00101890-00001 T07G12.1a
OG0007356: HCON_00083690-00001 T07H6.1a
OG0007357: HCON_00155790-00001 T07H6.2
OG0007358: HCON_00144070-00001 T07H6.5b
OG0007359: HCON_00139370-00001 T07H8.4a
OG0007360: HCON_00067350-00001 T07H8.6
OG0007361: HCON_00087760-00001 T08A11.1
OG0007362: HCON_00087770-00001 T08A11.2
OG0007363: HCON_00176360-00001 T08A9.1
OG0007364: HCON_00187200-00001 T08A9.3
OG0007365: HCON_00086750-00001 T08B1.1b
OG0007366: HCON_00161710-00001 T08B1.2c
OG0007367: HCON_00152850-00001 T08B1.4b
OG0007368: HCON_00159480-00001 T08B1.6
OG0007369: HCON_00003795-00001 T08B2.10
OG0007370: HCON_00138340-00001 T08B2.15
OG0007371: HCON_00002920-00001 T08B2.5b
OG0007372: HCON_00193380-00001 T08B2.8
OG0007373: HCON_00078350-00001 T08B2.9a
OG0007374: HCON_00008850-00001 T08G11.1a
OG0007375: HCON_00008860-00001 T08G11.3
OG0007376: HCON_00003470-00001 T08G11.4a
OG0007377: HCON_00003570-00001 T08G11.5
OG0007378: HCON_00163700-00001 T08G2.2
OG0007379: HCON_00022290-00001 T08G5.1
OG0007380: HCON_00138270-00001 T08G5.5b
OG0007381: HCON_00149270-00001 T08H10.1
OG0007382: HCON_00063100-00001 T08H4.1c
OG0007383: HCON_00038530-00001 T08H4.3
OG0007384: HCON_00168390-00001 T09A12.3a
OG0007385: HCON_00046910-00001 T09A5.11
OG0007386: HCON_00046880-00001 T09A5.12
OG0007388: HCON_00046922-00001 T09A5.15
OG0007389: HCON_00061330-00001 T09A5.1a
OG0007390: HCON_00060990-00001 T09A5.2a
OG0007391: HCON_00051750-00001 T09A5.5
OG0007392: HCON_00051760-00001 T09A5.6
OG0007393: HCON_00051770-00001 T09A5.7
OG0007394: HCON_00046920-00001 T09A5.9
OG0007395: HCON_00003670-00001 T09B4.1
OG0007396: HCON_00160320-00001 T09B4.10
OG0007398: HCON_00009340-00001 T09B4.4
OG0007399: HCON_00102630-00001 T09B4.6
OG0007400: HCON_00018730-00001 T09B4.8
OG0007401: HCON_00002930-00001 T09B4.9
OG0007402: HCON_00164790-00001 T09B9.2
OG0007403: HCON_00187975-00001 T09B9.4
OG0007404: HCON_00182350-00001 T09B9.5
OG0007405: HCON_00143590-00003 T09E8.1h
OG0007406: HCON_00162800-00001 T09E8.2
OG0007407: HCON_00162810-00001 T09E8.3
OG0007408: HCON_00034390-00001 T09F3.1
OG0007409: HCON_00045950-00001 T09F3.2
OG0007410: HCON_00041270-00001 T09F3.4
OG0007411: HCON_00041280-00001 T09F3.5
OG0007412: HCON_00166640-00001 T10A3.1a
OG0007413: HCON_00165690-00001 T10B10.2
OG0007414: HCON_00122530-00001 T10B10.3
OG0007415: HCON_00166830-00001 T10B10.4a
OG0007416: HCON_00099850-00001 T10B10.8
OG0007417: HCON_00010980-00001 T10B11.1
OG0007418: HCON_00011390-00001 T10B11.2
OG0007419: HCON_00021240-00001 T10B11.3
OG0007420: HCON_00011030-00001 T10B11.5
OG0007421: HCON_00151780-00001 T10B5.10a
OG0007422: HCON_00151790-00001 T10B5.3a
OG0007423: HCON_00134030-00001 T10B5.4a
OG0007424: HCON_00134020-00001 T10B5.5a
OG0007425: HCON_00134620-00001 T10C6.5
OG0007426: HCON_00134600-00003 T10C6.6f
OG0007428: HCON_00185350-00001 T10E10.4
OG0007429: HCON_00001525-00001 T10E9.14
OG0007430: HCON_00078530-00001 T10E9.2
OG0007431: HCON_00032260-00001 T10E9.3
OG0007432: HCON_00130830-00002 T10E9.6
OG0007433: HCON_00001530-00001 T10E9.7
OG0007434: HCON_00032270-00001 T10E9.8
OG0007435: HCON_00072710-00002 T10F2.1a
OG0007436: HCON_00072720-00001 T10F2.2
OG0007437: HCON_00072730-00001 T10F2.3
OG0007438: HCON_00072735-00001 T10F2.4
OG0007439: HCON_00070990-00001 T10F2.5
OG0007440: HCON_00134865-00001 T10G3.1
OG0007441: HCON_00135185-00001 T10G3.3
OG0007442: HCON_00135180-00001 T10G3.5a
OG0007443: HCON_00076430-00001 T10G3.6a
OG0007444: HCON_00055500-00001 T10H10.1
OG0007445: HCON_00183980-00001 T10H10.2
OG0007446: HCON_00127590-00001 T10H10.3
OG0007447: HCON_00134570-00001 T10H9.2
OG0007448: HCON_00136625-00001 T10H9.3
OG0007449: HCON_00136620-00001 T10H9.4
OG0007450: HCON_00063000-00001 T10H9.5a
OG0007451: HCON_00117045-00001 T11B7.3a
OG0007452: HCON_00117000-00004 T11B7.4d
OG0007453: HCON_00096280-00001 T11F8.12
OG0007454: HCON_00069830-00001 T11F8.3a
OG0007455: HCON_00147560-00001 T11F9.12
OG0007456: HCON_00136130-00001 T11F9.1b
OG0007457: HCON_00136160-00001 T11F9.2b
OG0007458: HCON_00106520-00001 T11G6.1a
OG0007459: HCON_00106510-00001 T11G6.8a
OG0007460: HCON_00079575-00001 T12A2.1
OG0007461: HCON_00079550-00001 T12A2.15a
OG0007462: HCON_00072700-00001 T12A2.16b
OG0007463: HCON_00079570-00001 T12A2.2
OG0007465: HCON_00079560-00001 T12A2.7
OG0007466: HCON_00079565-00001 T12A2.8
OG0007467: HCON_00111810-00001 T12A7.2b
OG0007468: HCON_00099760-00001 T12A7.5
OG0007469: HCON_00120980-00001 T12B3.1
OG0007470: HCON_00092760-00001 T12B3.3
OG0007471: HCON_00120970-00001 T12B3.4a
OG0007473: HCON_00044395-00001 T12C9.3a
OG0007474: HCON_00014190-00001 T12C9.7a
OG0007475: HCON_00084150-00001 T12D8.1
OG0007476: HCON_00072430-00001 T12D8.10
OG0007477: HCON_00074030-00001 T12D8.3
OG0007478: HCON_00067810-00001 T12D8.4
OG0007479: HCON_00073740-00001 T12D8.6
OG0007480: HCON_00073730-00001 T12D8.7
OG0007481: HCON_00076940-00001 T12D8.8
OG0007482: HCON_00076930-00001 T12D8.9b
OG0007483: HCON_00129610-00001 T12E12.1
OG0007484: HCON_00129640-00001 T12E12.4b
OG0007485: HCON_00026850-00001 T12F5.1
OG0007486: HCON_00006560-00001 T12F5.4
OG0007487: HCON_00026840-00001 T12F5.5a
OG0007488: HCON_00119410-00002 T12G3.2d
OG0007489: HCON_00119400-00001 T12G3.4
OG0007490: HCON_00088135-00001 T12G3.5
OG0007491: HCON_00117220-00001 T12G3.7
OG0007492: HCON_00193990-00001 T12G3.8a
OG0007493: HCON_00063440-00001 T13B5.1
OG0007494: HCON_00058605-00001 T13B5.3
OG0007496: HCON_00136960-00001 T13B5.8b
OG0007497: HCON_00058600-00001 T13B5.9
OG0007498: HCON_00052730-00001 T13C2.2
OG0007499: HCON_00041100-00001 T13C2.3b
OG0007500: HCON_00037840-00001 T13C2.4
OG0007501: HCON_00035400-00001 T13C2.6b
OG0007502: HCON_00035410-00001 T13C2.7
OG0007503: HCON_00038080-00001 T13C5.1a
OG0007504: HCON_00167540-00001 T13C5.5
OG0007505: HCON_00030020-00001 T13C5.6
OG0007506: HCON_00164780-00001 T13C5.8
OG0007507: HCON_00115180-00001 T13F2.1a
OG0007508: HCON_00100880-00001 T13F2.2
OG0007509: HCON_00125110-00001 T13F2.7
OG0007510: HCON_00125100-00001 T13F2.8a
OG0007512: HCON_00187830-00001 T13G4.2
OG0007513: HCON_00186380-00001 T13G4.4
OG0007514: HCON_00035970-00002 T13H5.1c
OG0007515: HCON_00035900-00001 T13H5.2a
OG0007516: HCON_00060460-00001 T13H5.3
OG0007517: HCON_00059430-00001 T13H5.4
OG0007518: HCON_00166230-00001 T13H5.5
OG0007519: HCON_00060370-00001 T13H5.6
OG0007520: HCON_00035890-00001 T13H5.7
OG0007521: HCON_00035885-00001 T13H5.8
OG0007522: HCON_00102850-00001 T14A8.1
OG0007523: HCON_00164620-00001 T14B1.2
OG0007524: HCON_00058570-00001 T14B4.1
OG0007525: HCON_00058575-00001 T14B4.2
